Epoch,loss,mse,val_loss,val_mse
144,0.0145,0.00377,0.03399,0.00809
145,0.01286,0.00349,0.03315,0.00836
146,0.01257,0.00328,0.02697,0.00693
147,0.01192,0.00314,0.02726,0.00702
148,0.01165,0.00313,0.03246,0.0081
149,0.01186,0.00317,0.0235,0.0061
150,0.01603,0.00392,0.03643,0.00876
151,0.01606,0.00422,0.03054,0.0077
152,0.01376,0.00367,0.03613,0.00888
153,0.01301,0.0035,0.02806,0.00772
154,0.01278,0.00344,0.02543,0.00684
155,0.01637,0.00413,0.03762,0.00908
156,0.01214,0.00316,0.02539,0.00652
157,0.01135,0.00313,0.03181,0.00766
158,0.01306,0.00348,0.0277,0.00688
159,0.01156,0.00317,0.02318,0.00618
160,0.01152,0.0031,0.03018,0.00748
161,0.01191,0.00318,0.0367,0.00855
162,0.01136,0.00306,0.03566,0.00831
163,0.00994,0.00278,0.02791,0.00696
164,0.0104,0.00289,0.02812,0.00699
165,0.01193,0.00326,0.02875,0.00715
166,0.01115,0.003,0.03946,0.00968
167,0.01244,0.00332,0.02665,0.00657
168,0.01077,0.00295,0.02856,0.00693
169,0.01206,0.00323,0.03403,0.00807
170,0.00968,0.00266,0.02786,0.00694
171,0.01146,0.00302,0.02342,0.00617
172,0.00966,0.0027,0.02967,0.00727
173,0.01028,0.00277,0.03175,0.00729
174,0.011,0.00286,0.02504,0.00633
175,0.01012,0.00272,0.02683,0.00684
176,0.00933,0.00256,0.02547,0.00652
177,0.01108,0.00288,0.02477,0.00637
178,0.01048,0.00286,0.02557,0.00662
179,0.01005,0.00276,0.03035,0.00734
180,0.01314,0.00349,0.02702,0.00687
181,0.01118,0.00307,0.02642,0.00668
182,0.00957,0.00269,0.03067,0.0073
183,0.0096,0.00267,0.02836,0.00674
184,0.00939,0.00256,0.03291,0.00729
185,0.01694,0.00455,0.3365,0.06373
186,0.03604,0.00855,1.28577,0.28104
187,0.06274,0.01684,1.64254,0.18095
188,0.18655,0.05184,7.51431,0.65311
189,0.11793,0.03266,3.70794,0.33826
